conference,url,title,authors,abstract
emnlp,https://aclanthology.org/D13-1163.pdf,Lexical Chain Based Cohesion Models for Document-Level Statistical Machine Translation,"Deyi Xiong,Yang Ding,Min Zhang,Chew Lim Tan",None
emnlp,https://aclanthology.org/D13-1164.pdf,A Convex Alternative to IBM Model 2,"Andrei Simion,Michael Collins,Cliff Stein",None
emnlp,https://aclanthology.org/D13-1165.pdf,Pair Language Models for Deriving Alternative Pronunciations and Spellings from Pronunciation Dictionaries,"Russell Beckley,Brian Roark",None
emnlp,https://aclanthology.org/D13-1166.pdf,Prior Disambiguation of Word Tensors for Constructing Sentence Vectors,"Dimitri Kartsaklis,Mehrnoosh Sadrzadeh",None
emnlp,https://aclanthology.org/D13-1167.pdf,Multi-Relational Latent Semantic Analysis,"Kai-Wei Chang,Wen-tau Yih,Christopher Meek",None
emnlp,https://aclanthology.org/D13-1168.pdf,A Study on Bootstrapping Bilingual Vector Spaces from Non-Parallel Data (and Nothing Else),"Ivan Vulić,Marie-Francine Moens",None
emnlp,https://aclanthology.org/D13-1169.pdf,Deriving Adjectival Scales from Continuous Space Word Representations,"Joo-Kyung Kim,Marie-Catherine de Marneffe",None
emnlp,https://aclanthology.org/D13-1170.pdf,Recursive Deep Models for Semantic Compositionality Over a Sentiment Treebank,"Richard Socher,Alex Perelygin,Jean Wu,Jason Chuang,Christopher D. Manning,Andrew Ng,Christopher Potts",None
emnlp,https://aclanthology.org/D13-1171.pdf,Open Domain Targeted Sentiment,"Margaret Mitchell,Jacqui Aguilar,Theresa Wilson,Benjamin Van Durme",None
emnlp,https://aclanthology.org/D13-1172.pdf,Exploiting Domain Knowledge in Aspect Extraction,"Zhiyuan Chen,Arjun Mukherjee,Bing Liu,Meichun Hsu,Malu Castellanos,Riddhiman Ghosh",None
emnlp,https://aclanthology.org/D13-1173.pdf,Dependency-Based Decipherment for Resource-Limited Machine Translation,"Qing Dou,Kevin Knight",None
emnlp,https://aclanthology.org/D13-1174.pdf,Translating into Morphologically Rich Languages with Synthetic Phrases,"Victor Chahuneau,Eva Schlinger,Noah A. Smith,Chris Dyer",None
emnlp,https://aclanthology.org/D13-1175.pdf,Boosting Cross-Language Retrieval by Learning Bilingual Phrase Associations from Relevance Rankings,"Artem Sokokov,Laura Jehl,Felix Hieber,Stefan Riezler",None
emnlp,https://aclanthology.org/D13-1176.pdf,Recurrent Continuous Translation Models,"Nal Kalchbrenner,Phil Blunsom",None
emnlp,https://aclanthology.org/D13-1177.pdf,Learning Biological Processes with Global Constraints,"Aju Thalappillil Scaria,Jonathan Berant,Mengqiu Wang,Peter Clark,Justin Lewis,Brittany Harding,Christopher D. Manning",None
emnlp,https://aclanthology.org/D13-1178.pdf,Generating Coherent Event Schemas at Scale,"Niranjan Balasubramanian,Stephen Soderland,Mausam,Oren Etzioni",None
emnlp,https://aclanthology.org/D13-1179.pdf,Orthonormal Explicit Topic Analysis for Cross-Lingual Document Matching,"John Philip McCrae,Philipp Cimiano,Roman Klinger",None
emnlp,https://aclanthology.org/D13-1180.pdf,Automated Essay Scoring by Maximizing Human-Machine Agreement,"Hongbo Chen,Ben He",None
emnlp,https://aclanthology.org/D13-1181.pdf,Success with Style: Using Writing Style to Predict the Success of Novels,"Vikas Ganjigunte Ashok,Song Feng,Yejin Choi",None
emnlp,https://aclanthology.org/D13-1182.pdf,"A Generative Joint, Additive, Sequential Model of Topics and Speech Acts in Patient-Doctor Communication","Byron C. Wallace,Thomas A. Trikalinos,M. Barton Laws,Ira B. Wilson,Eugene Charniak",None
emnlp,https://aclanthology.org/D13-1183.pdf,Harvesting Parallel News Streams to Generate Paraphrases of Event Relations,"Congle Zhang,Daniel S. Weld",None
emnlp,https://aclanthology.org/D13-1184.pdf,Relational Inference for Wikification,"Xiao Cheng,Dan Roth",None
emnlp,https://aclanthology.org/D13-1185.pdf,Event Schema Induction with a Probabilistic Entity-Driven Model,Nathanael Chambers,None
emnlp,https://aclanthology.org/D13-1186.pdf,Using Soft Constraints in Joint Inference for Clinical Concept Recognition,"Prateek Jindal,Dan Roth",None
emnlp,https://aclanthology.org/D13-1187.pdf,Exploring Demographic Language Variations to Improve Multilingual Sentiment Analysis in Social Media,"Svitlana Volkova,Theresa Wilson,David Yarowsky",None
emnlp,https://aclanthology.org/D13-1188.pdf,Opinion Mining in Newspaper Articles by Entropy-Based Word Connections,"Thomas Scholz,Stefan Conrad",None
emnlp,https://aclanthology.org/D13-1189.pdf,Collective Opinion Target Extraction in Chinese Microblogs,"Xinjie Zhou,Xiaojun Wan,Jianguo Xiao",None
emnlp,https://aclanthology.org/D13-1190.pdf,Detecting Promotional Content in Wikipedia,"Shruti Bhosale,Heath Vinicombe,Raymond Mooney",None
emnlp,https://aclanthology.org/D13-1191.pdf,Learning Topics and Positions from Debatepedia,"Swapna Gottipati,Minghui Qiu,Yanchuan Sim,Jing Jiang,Noah A. Smith",None
emnlp,https://aclanthology.org/D13-1192.pdf,"A Unified Model for Topics, Events and Users on Twitter","Qiming Diao,Jing Jiang",None
emnlp,https://aclanthology.org/D13-1193.pdf,Authorship Attribution of Micro-Messages,"Roy Schwartz,Oren Tsur,Ari Rappoport,Moshe Koppel",None
emnlp,https://aclanthology.org/D13-1194.pdf,Detection of Product Comparisons - How Far Does an Out-of-the-Box Semantic Role Labeling System Take You?,"Wiltrud Kessler,Jonas Kuhn",None
emnlp,https://aclanthology.org/D13-1195.pdf,A Multi-Teraflop Constituency Parser using GPUs,"John Canny,David Hall,Dan Klein",None
emnlp,https://aclanthology.org/D13-1196.pdf,Fish Transporters and Miracle Homes: How Compositional Distributional Semantics can Help NP Parsing,"Angeliki Lazaridou,Eva Maria Vecchi,Marco Baroni",None
emnlp,https://aclanthology.org/D13-1197.pdf,Learning Distributions over Logical Forms for Referring Expression Generation,"Nicholas FitzGerald,Yoav Artzi,Luke Zettlemoyer",None
emnlp,https://aclanthology.org/D13-1198.pdf,Learning to Rank Lexical Substitutions,"György Szarvas,Róbert Busa-Fekete,Eyke Hüllermeier",None
emnlp,https://aclanthology.org/D13-1199.pdf,Identifying Manipulated Offerings on Review Portals,"Jiwei Li,Myle Ott,Claire Cardie",None
emnlp,https://aclanthology.org/D13-1200.pdf,Well-Argued Recommendation: Adaptive Models Based on Words in Recommender Systems,"Julien Gaillard,Marc El-Beze,Eitan Altman,Emmanuel Ethis",None
emnlp,https://aclanthology.org/D13-1201.pdf,Regularized Minimum Error Rate Training,"Michel Galley,Chris Quirk,Colin Cherry,Kristina Toutanova",None
emnlp,https://aclanthology.org/D13-1202.pdf,"Of Words, Eyes and Brains: Correlating Image-Based Distributional Semantic Models with Neural Representations of Concepts","Andrew J. Anderson,Elia Bruni,Ulisse Bordignon,Massimo Poesio,Marco Baroni",None
emnlp,https://aclanthology.org/D13-1203.pdf,Easy Victories and Uphill Battles in Coreference Resolution,"Greg Durrett,Dan Klein",None
emnlp,https://aclanthology.org/D13-1204.pdf,Breaking Out of Local Optima with Count Transforms and Model Recombination: A Study in Grammar Induction,"Valentin I. Spitkovsky,Hiyan Alshawi,Daniel Jurafsky",None
emnlp,https://aclanthology.org/D13-1205.pdf,Cross-Lingual Discriminative Learning of Sequence Models with Posterior Regularization,"Kuzman Ganchev,Dipanjan Das",None
