conference,url,title,authors,abstract,citations
emnlp,https://aclanthology.org/D12-1091.pdf,An Empirical Investigation of Statistical Significance in NLP,"Taylor Berg-Kirkpatrick,David Burkett,Dan Klein",None,157
emnlp,https://aclanthology.org/D12-1092.pdf,Employing Compositional Semantics and Discourse Consistency in Chinese Event Extraction,"Peifeng Li,Guodong Zhou,Qiaoming Zhu,Libin Hou",None,66
emnlp,https://aclanthology.org/D12-1093.pdf,Reading The Web with Learned Syntactic-Semantic Inference Rules,"Ni Lao,Amarnag Subramanya,Fernando Pereira,William W. Cohen",None,99
emnlp,https://aclanthology.org/D12-1094.pdf,Ensemble Semantics for Large-scale Unsupervised Relation Extraction,"Bonan Min,Shuming Shi,Ralph Grishman,Chin-Yew Lin",None,85
emnlp,https://aclanthology.org/D12-1095.pdf,Forest Reranking through Subtree Ranking,"Richárd Farkas,Helmut Schmid",None,6
emnlp,https://aclanthology.org/D12-1096.pdf,Parser Showdown at the Wall Street Corral: An Empirical Investigation of Error Types in Parser Output,"Jonathan K. Kummerfeld,David Hall,James R. Curran,Dan Klein",None,105
emnlp,https://aclanthology.org/D12-1097.pdf,Extending Machine Translation Evaluation Metrics with Lexical Cohesion to Document Level,"Billy T. M. Wong,Chunyu Kit",None,70
emnlp,https://aclanthology.org/D12-1098.pdf,Fast Large-Scale Approximate Graph Construction for NLP,"Amit Goyal,Hal Daumé III,Raul Guerra",None,23
emnlp,https://aclanthology.org/D12-1099.pdf,Building a Lightweight Semantic Model for Unsupervised Information Extraction on Short Listings,"Doo Soon Kim,Kunal Verma,Peter Yeh",None,2
emnlp,https://aclanthology.org/D12-1100.pdf,Sketch Algorithms for Estimating Point Queries in NLP,"Amit Goyal,Hal Daumé III,Graham Cormode",None,77
emnlp,https://aclanthology.org/D12-1101.pdf,Monte Carlo MCMC: Efficient Inference by Approximate Sampling,"Sameer Singh,Michael Wick,Andrew McCallum",None,30
emnlp,https://aclanthology.org/D12-1102.pdf,On Amortizing Inference Cost for Structured Prediction,"Vivek Srikumar,Gourab Kundu,Dan Roth",None,28
emnlp,https://aclanthology.org/D12-1103.pdf,Exact Sampling and Decoding in High-Order Hidden Markov Models,"Simon Carter,Marc Dymetman,Guillaume Bouchard",None,13
emnlp,https://aclanthology.org/D12-1104.pdf,PATTY: A Taxonomy of Relational Patterns with Semantic Types,"Ndapandula Nakashole,Gerhard Weikum,Fabian Suchanek",None,460
emnlp,https://aclanthology.org/D12-1105.pdf,Training Factored PCFGs with Expectation Propagation,"David Hall,Dan Klein",None,11
emnlp,https://aclanthology.org/D12-1106.pdf,A Coherence Model Based on Syntactic Patterns,"Annie Louis,Ani Nenkova",None,86
emnlp,https://aclanthology.org/D12-1107.pdf,Language Model Rest Costs and Space-Efficient Storage,"Kenneth Heafield,Philipp Koehn,Alon Lavie",None,16
emnlp,https://aclanthology.org/D12-1108.pdf,Document-Wide Decoding for Phrase-Based Statistical Machine Translation,"Christian Hardmeier,Joakim Nivre,Jörg Tiedemann",None,89
emnlp,https://aclanthology.org/D12-1109.pdf,Left-to-Right Tree-to-String Decoding with Prediction,"Yang Feng,Yang Liu,Qun Liu,Trevor Cohn",None,6
